Employee_ID,Employee_Name,Department,Designation,Experience_Level,Location,Assessment_Date,Skill_Name,Skill_Category,Current_Skill_Level,Required_Skill_Level,Skill_Gap,Training_Priority,Training_Recommendation,Training_Method,Estimated_Training_Hours,Estimated_Training_Cost_USD,Proposed_Timeline,Overall_Performance_Rating,Technical_Performance_Rating,Behavioral_Performance_Rating,Manager_Approval,Business_Impact,Training_Status,Last_Training_Date,Trainer_Assigned,Training_Completion_Percentage,Post_Training_Assessment_Score
EMP0010,Employee_EMP0010,Data Analytics,Data Analyst,5-8 years,Bangalore,2025-07-15,Creativity,Untrainable,4,4,0,Low,Assessment Only - Monitor Performance,Assessment Only,0,0,As needed,4,1,4,Approved with Conditions,High - Required for client engagement,Completed,2024-08-20,Online Platform,19,
EMP0010,Employee_EMP0010,Data Analytics,Data Analyst,5-8 years,Bangalore,2025-07-25,Team Collaboration,Behavioral,1,4,3,Critical,Comprehensive Team Collaboration development program,Conference,29,3683,6 weeks,4,1,4,Approved with Conditions,High - Critical for project delivery,Not Started,2025-01-30,TBD,57,63.0
EMP0010,Employee_EMP0010,Data Analytics,Data Analyst,5-8 years,Bangalore,2025-07-22,Angular,Technical,3,4,1,Medium,Refresher training for Angular,Mentoring,10,730,6 months,4,1,4,Approved with Conditions,High - Required for client engagement,Not Started,2024-11-19,External Trainer,41,
EMP0010,Employee_EMP0010,Data Analytics,Data Analyst,5-8 years,Bangalore,2025-07-14,Node.js,Technical,5,3,0,Low,Maintain current Node.js proficiency,Mentoring,0,0,12 months,4,1,4,Approved,Low - Nice to have,Not Started,2024-10-22,External Trainer,5,88.0
EMP0010,Employee_EMP0010,Data Analytics,Data Analyst,5-8 years,Bangalore,2025-07-24,System Design,Technical,4,5,1,Medium,Refresher training for System Design,Mentoring,24,2160,4 months,4,1,4,Pending,Low - Nice to have,Cancelled,2025-01-15,Internal Trainer,80,
EMP0011,Employee_EMP0011,Backend Development,Project Manager,0-2 years,Pune,2025-07-20,Express.js,Technical,3,3,0,Low,Maintain current Express.js proficiency,Mentoring,10,1840,6 months,4,3,3,Approved with Conditions,High - Required for client engagement,Completed,2025-06-28,Online Platform,39,73.0
EMP0011,Employee_EMP0011,Backend Development,Project Manager,0-2 years,Pune,2025-07-09,Communication,Behavioral,3,4,1,Medium,Soft skills enhancement for Communication,Workshop,11,935,3 months,4,3,3,Approved,Low - Nice to have,Not Started,2024-10-21,Internal Trainer,84,
EMP0011,Employee_EMP0011,Backend Development,Project Manager,0-2 years,Pune,2025-07-13,Problem Solving,Behavioral,5,3,0,Low,Maintain Problem Solving effectiveness,Mentoring,6,534,6 months,4,3,3,Approved,Medium - Improves efficiency,Cancelled,2025-06-15,TBD,46,88.0
EMP0011,Employee_EMP0011,Backend Development,Project Manager,0-2 years,Pune,2025-07-11,Microservices,Technical,5,4,0,Low,Maintain current Microservices proficiency,Mentoring,7,763,As needed,4,3,3,Approved,Low - Nice to have,Cancelled,2025-03-30,Online Platform,86,
EMP0011,Employee_EMP0011,Backend Development,Project Manager,0-2 years,Pune,2025-07-10,React,Technical,4,4,0,Low,Maintain current React proficiency,Mentoring,6,1068,As needed,4,3,3,Pending,Medium - Improves efficiency,In Progress,2024-09-01,External Trainer,32,90.0
EMP0011,Employee_EMP0011,Backend Development,Project Manager,0-2 years,Pune,2025-07-22,Kafka,Technical,3,5,2,High,Intensive Kafka training required,Online Course,26,3172,2 months,4,3,3,Approved,Low - Nice to have,In Progress,2024-11-26,Internal Trainer,28,
EMP0011,Employee_EMP0011,Backend Development,Project Manager,0-2 years,Pune,2025-07-29,Git/GitHub,Technical,3,3,0,Low,Maintain current Git/GitHub proficiency,Mentoring,6,378,12 months,4,3,3,Approved with Conditions,Low - Nice to have,Cancelled,2025-05-27,Online Platform,28,80.0
EMP0011,Employee_EMP0011,Backend Development,Project Manager,0-2 years,Pune,2025-07-07,Time Management,Behavioral,1,5,4,Critical,Comprehensive Time Management development program,Mentoring,35,3045,1 month,4,3,3,Approved,Low - Nice to have,Cancelled,2025-04-27,TBD,57,65.0
EMP0011,Employee_EMP0011,Backend Development,Project Manager,0-2 years,Pune,2025-08-02,Creativity,Untrainable,1,4,3,Critical,Assessment Only - Monitor Performance,Assessment Only,0,0,1 month,4,3,3,Approved,High - Required for client engagement,Completed,2025-03-08,Online Platform,15,75.0
EMP0011,Employee_EMP0011,Backend Development,Project Manager,0-2 years,Pune,2025-07-16,Leadership,Behavioral,4,5,1,Medium,Soft skills enhancement for Leadership,Mentoring,20,1320,3 months,4,3,3,Pending,High - Critical for project delivery,In Progress,2025-04-25,Online Platform,54,99.0
EMP0011,Employee_EMP0011,Backend Development,Project Manager,0-2 years,Pune,2025-07-20,Redis,Technical,3,3,0,Low,Maintain current Redis proficiency,Mentoring,9,1404,6 months,4,3,3,Approved with Conditions,High - Critical for project delivery,Completed,2025-06-03,Internal Trainer,49,
EMP0011,Employee_EMP0011,Backend Development,Project Manager,0-2 years,Pune,2025-07-11,MongoDB,Technical,1,5,4,Critical,Intensive MongoDB training required,Workshop,44,5016,2 months,4,3,3,Approved,Low - Nice to have,Not Started,2025-01-12,External Trainer,93,97.0
EMP0012,Employee_EMP0012,Project Management,Tech Lead,0-2 years,Mumbai,2025-07-12,CI/CD,Technical,3,4,1,Medium,Refresher training for CI/CD,Workshop,24,4536,4 months,5,3,2,Pending,High - Critical for project delivery,In Progress,2025-02-11,Online Platform,99,81.0
EMP0012,Employee_EMP0012,Project Management,Tech Lead,0-2 years,Mumbai,2025-07-08,Azure,Technical,3,3,0,Low,Maintain current Azure proficiency,Mentoring,5,805,12 months,5,3,2,Approved with Conditions,High - Required for client engagement,Cancelled,2025-01-15,External Trainer,63,
EMP0012,Employee_EMP0012,Project Management,Tech Lead,0-2 years,Mumbai,2025-07-19,Kubernetes,Technical,3,5,2,High,Intensive Kubernetes training required,Online Course,37,5846,2 months,5,3,2,Pending,Medium - Improves efficiency,Completed,2025-01-24,Internal Trainer,10,
EMP0012,Employee_EMP0012,Project Management,Tech Lead,0-2 years,Mumbai,2025-07-25,Spring Boot,Technical,3,4,1,Medium,Refresher training for Spring Boot,Mentoring,22,3498,3 months,5,3,2,Approved with Conditions,High - Required for client engagement,Cancelled,2025-06-16,Online Platform,78,
EMP0012,Employee_EMP0012,Project Management,Tech Lead,0-2 years,Mumbai,2025-08-05,Time Management,Behavioral,3,5,2,High,Comprehensive Time Management development program,Workshop,40,2760,3 months,5,3,2,Pending,Medium - Improves efficiency,In Progress,2024-08-30,TBD,4,64.0
EMP0012,Employee_EMP0012,Project Management,Tech Lead,0-2 years,Mumbai,2025-07-15,Docker,Technical,2,5,3,Critical,Intensive Docker training required,Workshop,43,6364,2 months,5,3,2,Approved,Medium - Improves efficiency,Cancelled,2024-12-30,Online Platform,56,96.0
EMP0012,Employee_EMP0012,Project Management,Tech Lead,0-2 years,Mumbai,2025-08-02,System Design,Technical,2,5,3,Critical,Intensive System Design training required,Hands-on Project,43,5590,2 months,5,3,2,Pending,Medium - Improves efficiency,Not Started,2025-04-03,TBD,66,
EMP0012,Employee_EMP0012,Project Management,Tech Lead,0-2 years,Mumbai,2025-07-17,Agile/Scrum,Technical,5,3,0,Low,Maintain current Agile/Scrum proficiency,Mentoring,4,464,As needed,5,3,2,Pending,Medium - Improves efficiency,Completed,2024-10-29,External Trainer,15,64.0
EMP0012,Employee_EMP0012,Project Management,Tech Lead,0-2 years,Mumbai,2025-07-14,Angular,Technical,4,3,0,Low,Maintain current Angular proficiency,Mentoring,7,504,As needed,5,3,2,Pending,Low - Nice to have,Not Started,2024-09-29,Online Platform,38,100.0
EMP0012,Employee_EMP0012,Project Management,Tech Lead,0-2 years,Mumbai,2025-07-11,Emotional Intelligence,Behavioral,2,4,2,High,Comprehensive Emotional Intelligence development program,Workshop,31,2511,2 months,5,3,2,Approved,Medium - Improves efficiency,Cancelled,2025-06-24,Online Platform,70,
EMP0012,Employee_EMP0012,Project Management,Tech Lead,0-2 years,Mumbai,2025-07-20,Conflict Resolution,Behavioral,4,5,1,Medium,Soft skills enhancement for Conflict Resolution,Workshop,10,660,4 months,5,3,2,Pending,High - Required for client engagement,Cancelled,2024-12-10,Internal Trainer,16,
EMP0013,Employee_EMP0013,Backend Development,QA Engineer,8-12 years,Delhi,2025-08-01,Microservices,Technical,2,4,2,High,Intensive Microservices training required,Workshop,53,3710,3 months,5,3,2,Approved,Low - Nice to have,Completed,2024-08-27,Internal Trainer,64,97.0
EMP0013,Employee_EMP0013,Backend Development,QA Engineer,8-12 years,Delhi,2025-08-03,Docker,Technical,5,3,0,Low,Maintain current Docker proficiency,Mentoring,2,272,As needed,5,3,2,Approved,High - Critical for project delivery,Not Started,2024-08-13,Online Platform,83,96.0
EMP0013,Employee_EMP0013,Backend Development,QA Engineer,8-12 years,Delhi,2025-07-21,Azure,Technical,4,5,1,Medium,Refresher training for Azure,Workshop,8,1512,4 months,5,3,2,Approved with Conditions,Low - Nice to have,In Progress,2024-12-12,Online Platform,58,63.0
EMP0013,Employee_EMP0013,Backend Development,QA Engineer,8-12 years,Delhi,2025-07-26,Node.js,Technical,2,4,2,High,Intensive Node.js training required,Hands-on Project,46,7728,2 months,5,3,2,Pending,Medium - Improves efficiency,Completed,2025-01-12,TBD,16,
EMP0013,Employee_EMP0013,Backend Development,QA Engineer,8-12 years,Delhi,2025-07-28,RESTful APIs,Technical,5,5,0,Low,Maintain current RESTful APIs proficiency,Mentoring,1,131,6 months,5,3,2,Pending,High - Critical for project delivery,Cancelled,2025-03-03,External Trainer,12,78.0
EMP0013,Employee_EMP0013,Backend Development,QA Engineer,8-12 years,Delhi,2025-07-30,Time Management,Behavioral,4,5,1,Medium,Soft skills enhancement for Time Management,Workshop,14,1260,4 months,5,3,2,Approved with Conditions,Low - Nice to have,In Progress,2024-10-25,TBD,63,
EMP0013,Employee_EMP0013,Backend Development,QA Engineer,8-12 years,Delhi,2025-07-29,Resilience,Untrainable,4,3,0,Low,Assessment Only - Monitor Performance,Assessment Only,0,0,6 months,5,3,2,Pending,High - Required for client engagement,In Progress,2024-09-12,Online Platform,6,78.0
EMP0013,Employee_EMP0013,Backend Development,QA Engineer,8-12 years,Delhi,2025-08-01,Kafka,Technical,4,5,1,Medium,Refresher training for Kafka,Workshop,23,4301,3 months,5,3,2,Approved,High - Required for client engagement,Completed,2025-01-01,TBD,46,85.0
EMP0013,Employee_EMP0013,Backend Development,QA Engineer,8-12 years,Delhi,2025-07-24,Database Design,Technical,1,5,4,Critical,Intensive Database Design training required,Certification,55,7810,2 months,5,3,2,Pending,High - Critical for project delivery,Cancelled,2024-09-29,Online Platform,79,68.0
EMP0013,Employee_EMP0013,Backend Development,QA Engineer,8-12 years,Delhi,2025-07-17,Leadership,Behavioral,1,4,3,Critical,Comprehensive Leadership development program,Mentoring,26,4992,6 weeks,5,3,2,Approved,Medium - Improves efficiency,Cancelled,2024-10-24,Internal Trainer,5,68.0
EMP0013,Employee_EMP0013,Backend Development,QA Engineer,8-12 years,Delhi,2025-07-26,AWS,Technical,3,4,1,Medium,Refresher training for AWS,Workshop,24,2112,6 months,5,3,2,Approved with Conditions,Medium - Improves efficiency,Completed,2025-04-15,TBD,78,
EMP0013,Employee_EMP0013,Backend Development,QA Engineer,8-12 years,Delhi,2025-07-21,React,Technical,5,4,0,Low,Maintain current React proficiency,Mentoring,8,1440,As needed,5,3,2,Pending,Low - Nice to have,Not Started,2024-12-31,Online Platform,86,86.0
EMP0014,Employee_EMP0014,DevOps,Data Analyst,0-2 years,Pune,2025-07-14,Docker,Technical,1,3,2,High,Intensive Docker training required,Hands-on Project,21,2730,3 months,4,3,5,Approved,High - Required for client engagement,In Progress,2024-12-09,TBD,94,68.0
EMP0014,Employee_EMP0014,DevOps,Data Analyst,0-2 years,Pune,2025-07-26,Emotional Intelligence,Behavioral,5,3,0,Low,Maintain Emotional Intelligence effectiveness,Mentoring,8,1064,As needed,4,3,5,Pending,High - Required for client engagement,In Progress,2024-11-14,Online Platform,69,
EMP0014,Employee_EMP0014,DevOps,Data Analyst,0-2 years,Pune,2025-07-29,Client Management,Behavioral,3,5,2,High,Comprehensive Client Management development program,Workshop,30,3390,3 months,4,3,5,Approved with Conditions,Low - Nice to have,Completed,2025-02-10,External Trainer,88,
EMP0014,Employee_EMP0014,DevOps,Data Analyst,0-2 years,Pune,2025-07-08,CI/CD,Technical,3,4,1,Medium,Refresher training for CI/CD,Mentoring,19,2280,4 months,4,3,5,Approved,High - Required for client engagement,Cancelled,2025-01-12,External Trainer,37,78.0
EMP0014,Employee_EMP0014,DevOps,Data Analyst,0-2 years,Pune,2025-07-30,Presentation Skills,Behavioral,1,4,3,Critical,Comprehensive Presentation Skills development program,Conference,29,3335,2 months,4,3,5,Pending,Medium - Improves efficiency,Completed,2024-09-23,Online Platform,17,99.0
EMP0014,Employee_EMP0014,DevOps,Data Analyst,0-2 years,Pune,2025-07-16,Angular,Technical,5,3,0,Low,Maintain current Angular proficiency,Mentoring,3,186,As needed,4,3,5,Approved with Conditions,Medium - Improves efficiency,In Progress,2025-06-11,Internal Trainer,52,
EMP0014,Employee_EMP0014,DevOps,Data Analyst,0-2 years,Pune,2025-07-16,Adaptability,Behavioral,4,3,0,Low,Maintain Adaptability effectiveness,Mentoring,2,102,As needed,4,3,5,Approved,High - Required for client engagement,Cancelled,2024-11-05,External Trainer,96,
EMP0014,Employee_EMP0014,DevOps,Data Analyst,0-2 years,Pune,2025-07-19,Team Collaboration,Behavioral,3,4,1,Medium,Soft skills enhancement for Team Collaboration,Workshop,18,1296,6 months,4,3,5,Approved with Conditions,Medium - Improves efficiency,Not Started,2025-04-09,TBD,22,85.0
EMP0014,Employee_EMP0014,DevOps,Data Analyst,0-2 years,Pune,2025-07-07,Azure,Technical,4,3,0,Low,Maintain current Azure proficiency,Mentoring,4,236,6 months,4,3,5,Pending,High - Critical for project delivery,Completed,2025-02-12,TBD,82,
EMP0014,Employee_EMP0014,DevOps,Data Analyst,0-2 years,Pune,2025-07-13,Test-Driven Development,Technical,2,5,3,Critical,Intensive Test-Driven Development training required,Workshop,49,4851,1 month,4,3,5,Pending,Medium - Improves efficiency,Cancelled,2024-08-10,Online Platform,91,60.0
EMP0014,Employee_EMP0014,DevOps,Data Analyst,0-2 years,Pune,2025-07-31,Initiative Taking,Untrainable,3,4,1,Medium,Assessment Only - Monitor Performance,Assessment Only,0,0,6 months,4,3,5,Approved with Conditions,Medium - Improves efficiency,Cancelled,2024-12-01,Online Platform,11,
EMP0014,Employee_EMP0014,DevOps,Data Analyst,0-2 years,Pune,2025-07-24,System Design,Technical,1,3,2,High,Intensive System Design training required,Hands-on Project,28,3696,2 months,4,3,5,Approved,Low - Nice to have,In Progress,2024-11-21,Online Platform,42,
EMP0015,Employee_EMP0015,Frontend Development,Solution Architect,5-8 years,Delhi,2025-07-12,Express.js,Technical,4,3,0,Low,Maintain current Express.js proficiency,Mentoring,7,1015,12 months,2,1,1,Approved with Conditions,High - Required for client engagement,In Progress,2025-03-03,Internal Trainer,67,
EMP0015,Employee_EMP0015,Frontend Development,Solution Architect,5-8 years,Delhi,2025-07-10,Problem Solving,Behavioral,5,5,0,Low,Maintain Problem Solving effectiveness,Mentoring,5,345,As needed,2,1,1,Approved,High - Critical for project delivery,In Progress,2024-09-17,External Trainer,21,
EMP0015,Employee_EMP0015,Frontend Development,Solution Architect,5-8 years,Delhi,2025-08-03,AWS,Technical,5,4,0,Low,Maintain current AWS proficiency,Mentoring,1,102,As needed,2,1,1,Approved with Conditions,High - Required for client engagement,Cancelled,2025-06-09,TBD,16,
EMP0015,Employee_EMP0015,Frontend Development,Solution Architect,5-8 years,Delhi,2025-07-28,Time Management,Behavioral,4,5,1,Medium,Soft skills enhancement for Time Management,Mentoring,8,1024,6 months,2,1,1,Approved,High - Required for client engagement,Not Started,2025-03-18,Internal Trainer,5,
EMP0015,Employee_EMP0015,Frontend Development,Solution Architect,5-8 years,Delhi,2025-07-23,Progressive Web Apps,Technical,3,5,2,High,Intensive Progressive Web Apps training required,Online Course,24,1608,3 months,2,1,1,Approved,Low - Nice to have,In Progress,2025-04-29,TBD,47,
EMP0015,Employee_EMP0015,Frontend Development,Solution Architect,5-8 years,Delhi,2025-07-16,TypeScript,Technical,4,4,0,Low,Maintain current TypeScript proficiency,Mentoring,6,420,As needed,2,1,1,Approved with Conditions,Medium - Improves efficiency,Completed,2025-05-08,External Trainer,68,
EMP0015,Employee_EMP0015,Frontend Development,Solution Architect,5-8 years,Delhi,2025-07-12,Learning Attitude,Untrainable,5,3,0,Low,Assessment Only - Monitor Performance,Assessment Only,0,0,As needed,2,1,1,Approved,High - Critical for project delivery,Not Started,2025-02-05,TBD,86,
EMP0015,Employee_EMP0015,Frontend Development,Solution Architect,5-8 years,Delhi,2025-07-28,Node.js,Technical,5,4,0,Low,Maintain current Node.js proficiency,Mentoring,3,339,12 months,2,1,1,Pending,Medium - Improves efficiency,In Progress,2025-05-11,Internal Trainer,84,
EMP0015,Employee_EMP0015,Frontend Development,Solution Architect,5-8 years,Delhi,2025-07-22,Material UI,Technical,5,3,0,Low,Maintain current Material UI proficiency,Mentoring,3,306,6 months,2,1,1,Approved,High - Critical for project delivery,Not Started,2025-03-04,Internal Trainer,51,
EMP0015,Employee_EMP0015,Frontend Development,Solution Architect,5-8 years,Delhi,2025-07-10,Azure,Technical,2,5,3,Critical,Intensive Azure training required,Online Course,33,2805,2 months,2,1,1,Pending,Medium - Improves efficiency,Completed,2024-09-15,Online Platform,30,
EMP0015,Employee_EMP0015,Frontend Development,Solution Architect,5-8 years,Delhi,2025-07-19,JavaScript,Technical,2,5,3,Critical,Intensive JavaScript training required,Certification,53,8215,6 weeks,2,1,1,Pending,High - Critical for project delivery,In Progress,2024-08-21,TBD,71,
EMP0016,Employee_EMP0016,Frontend Development,Project Manager,8-12 years,Remote,2025-07-26,Express.js,Technical,4,5,1,Medium,Refresher training for Express.js,Online Course,24,3576,3 months,5,3,4,Pending,Medium - Improves efficiency,Not Started,2024-11-19,Online Platform,11,63.0
